model,score_name,partition,index,label,prediction,unknownness,threshold,accepted
proser,placeholder,validation,18827,8,8,-0.00016126531720228598,-1.1919679696470952e-12,True
proser,placeholder,validation,45577,9,9,-4.7649511429131985e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,7904,9,9,-0.00021184068380079857,-1.1919679696470952e-12,True
proser,placeholder,validation,37667,9,9,-0.00018085397046710416,-1.1919679696470952e-12,True
proser,placeholder,validation,35297,9,9,-0.00021990464285855105,-1.1919679696470952e-12,True
proser,placeholder,validation,6457,9,9,-0.00018876633763029171,-1.1919679696470952e-12,True
proser,placeholder,validation,30276,9,9,-0.00028913468020302924,-1.1919679696470952e-12,True
proser,placeholder,validation,12680,9,9,-0.0002665009288039949,-1.1919679696470952e-12,True
proser,placeholder,validation,36519,9,9,-0.00027989989640009316,-1.1919679696470952e-12,True
proser,placeholder,validation,28709,9,9,-0.00021304965919699548,-1.1919679696470952e-12,True
proser,placeholder,validation,46298,9,9,-0.00019854529673858645,-1.1919679696470952e-12,True
proser,placeholder,validation,21380,9,9,-0.0003414869450528851,-1.1919679696470952e-12,True
proser,placeholder,validation,34309,9,9,-0.00026474248066757355,-1.1919679696470952e-12,True
proser,placeholder,validation,49086,9,9,-0.0003133653416617782,-1.1919679696470952e-12,True
proser,placeholder,validation,44547,9,9,-0.0002485432050983033,-1.1919679696470952e-12,True
proser,placeholder,validation,16923,9,9,-0.0002726841466672153,-1.1919679696470952e-12,True
proser,placeholder,validation,1418,9,9,-0.0002306260243780528,-1.1919679696470952e-12,True
proser,placeholder,validation,19670,9,9,-0.00025143138132320553,-1.1919679696470952e-12,True
proser,placeholder,validation,4041,9,9,-0.00017706804401937393,-1.1919679696470952e-12,True
proser,placeholder,validation,53,9,9,-0.000305522322505164,-1.1919679696470952e-12,True
proser,placeholder,validation,13767,9,9,-0.00032936368907100777,-1.1919679696470952e-12,True
proser,placeholder,validation,36329,9,9,-0.0002654816266727672,-1.1919679696470952e-12,True
proser,placeholder,validation,37225,9,9,-0.00017122014867362867,-1.1919679696470952e-12,True
proser,placeholder,validation,48051,9,9,-0.00024298981463513614,-1.1919679696470952e-12,True
proser,placeholder,validation,28907,9,9,-0.00032119654337577075,-1.1919679696470952e-12,True
proser,placeholder,validation,36321,9,9,-0.00025577105332749706,-1.1919679696470952e-12,True
proser,placeholder,validation,17941,9,9,-0.00041293349552025405,-1.1919679696470952e-12,True
proser,placeholder,validation,25654,9,9,-0.0003194459182367798,-1.1919679696470952e-12,True
proser,placeholder,validation,37376,9,9,-0.0002604057512614333,-1.1919679696470952e-12,True
proser,placeholder,validation,46485,9,9,-0.00018476514477937245,-1.1919679696470952e-12,True
proser,placeholder,validation,39493,9,9,-0.00023205861721103949,-1.1919679696470952e-12,True
proser,placeholder,validation,23931,9,9,-0.00020407251432132123,-1.1919679696470952e-12,True
proser,placeholder,validation,45235,9,9,-0.00018377195915408873,-1.1919679696470952e-12,True
proser,placeholder,validation,22623,9,9,-0.0002741084826001633,-1.1919679696470952e-12,True
proser,placeholder,validation,10144,9,9,-7.891216772895615e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,7760,9,9,-0.00035045609083270146,-1.1919679696470952e-12,True
proser,placeholder,validation,25736,9,9,-0.0003180145887042851,-1.1919679696470952e-12,True
proser,placeholder,validation,428,9,9,-0.00034795655604803744,-1.1919679696470952e-12,True
proser,placeholder,validation,40130,9,9,-0.00034254036373644603,-1.1919679696470952e-12,True
proser,placeholder,validation,19766,9,9,-0.00017633049510190624,-1.1919679696470952e-12,True
proser,placeholder,validation,16447,9,9,-0.0001810355877831793,-1.1919679696470952e-12,True
proser,placeholder,validation,43376,9,9,-0.0004143302618837691,-1.1919679696470952e-12,True
proser,placeholder,validation,39806,9,9,-0.0002859351467399823,-1.1919679696470952e-12,True
proser,placeholder,validation,45160,9,9,-0.00029545456456130104,-1.1919679696470952e-12,True
proser,placeholder,validation,47066,9,9,-0.000260000235466476,-1.1919679696470952e-12,True
proser,placeholder,validation,40229,9,9,-0.0001844377768015909,-1.1919679696470952e-12,True
proser,placeholder,validation,21129,9,9,-0.0001878209111221829,-1.1919679696470952e-12,True
proser,placeholder,validation,42911,9,9,-0.0003396124056878891,-1.1919679696470952e-12,True
proser,placeholder,validation,4005,9,9,-0.00029724302829210736,-1.1919679696470952e-12,True
proser,placeholder,validation,14765,9,9,-0.0002854479456421144,-1.1919679696470952e-12,True
proser,placeholder,validation,3298,9,9,-0.00018554070343866635,-1.1919679696470952e-12,True
proser,placeholder,validation,36878,9,9,-0.00029511968455296633,-1.1919679696470952e-12,True
proser,placeholder,validation,13730,9,9,-0.00023008693530936208,-1.1919679696470952e-12,True
proser,placeholder,validation,36807,9,9,-0.0002973451332423521,-1.1919679696470952e-12,True
proser,placeholder,validation,20665,9,9,-0.00027402770673821963,-1.1919679696470952e-12,True
proser,placeholder,validation,39623,9,9,-0.0003232785538483107,-1.1919679696470952e-12,True
proser,placeholder,validation,44052,9,9,-0.0003418717685601119,-1.1919679696470952e-12,True
proser,placeholder,validation,10351,9,9,-0.0002603226685620047,-1.1919679696470952e-12,True
proser,placeholder,validation,41386,9,9,-0.00024021165187704252,-1.1919679696470952e-12,True
proser,placeholder,validation,45658,9,9,-0.0002909684635438725,-1.1919679696470952e-12,True
proser,placeholder,validation,10827,9,9,-0.00018546145760593713,-1.1919679696470952e-12,True
proser,placeholder,validation,32008,9,9,-0.000248496195390982,-1.1919679696470952e-12,True
proser,placeholder,validation,3531,9,9,-0.0002751361783831785,-1.1919679696470952e-12,True
proser,placeholder,validation,30178,9,9,-0.00025758551677497465,-1.1919679696470952e-12,True
proser,placeholder,validation,34970,9,9,-0.0001961289556438317,-1.1919679696470952e-12,True
proser,placeholder,validation,5499,9,9,-0.0002883631913465634,-1.1919679696470952e-12,True
proser,placeholder,validation,29843,9,1,5.1231344256927325e-05,-1.1919679696470952e-12,False
proser,placeholder,validation,27736,9,9,-0.00029418114050870636,-1.1919679696470952e-12,True
proser,placeholder,validation,1114,9,9,-0.0003578628974437309,-1.1919679696470952e-12,True
proser,placeholder,validation,17336,9,9,-0.00031285871474813487,-1.1919679696470952e-12,True
proser,placeholder,validation,35288,9,9,-0.00022516602017497167,-1.1919679696470952e-12,True
proser,placeholder,validation,20947,9,9,-0.0002813601172181601,-1.1919679696470952e-12,True
proser,placeholder,validation,36668,9,9,-0.0002306122829513202,-1.1919679696470952e-12,True
proser,placeholder,validation,20869,9,9,-0.0003567859120781752,-1.1919679696470952e-12,True
proser,placeholder,validation,49244,9,9,-0.000272759104311876,-1.1919679696470952e-12,True
proser,placeholder,validation,45781,9,9,-0.0002249386053966157,-1.1919679696470952e-12,True
proser,placeholder,validation,16143,9,9,-0.00023718099457108177,-1.1919679696470952e-12,True
proser,placeholder,validation,32653,9,1,-0.0001600177441831857,-1.1919679696470952e-12,True
proser,placeholder,validation,11485,9,9,-0.0003150345249963715,-1.1919679696470952e-12,True
proser,placeholder,validation,1796,9,9,-0.0002771425172287678,-1.1919679696470952e-12,True
proser,placeholder,validation,48809,9,9,-0.00031948407614944274,-1.1919679696470952e-12,True
proser,placeholder,validation,16591,9,9,-0.00015557299578880524,-1.1919679696470952e-12,True
proser,placeholder,validation,36266,9,9,-0.0003641347987676652,-1.1919679696470952e-12,True
proser,placeholder,validation,41899,9,9,-0.00018276707215172938,-1.1919679696470952e-12,True
proser,placeholder,validation,45435,9,9,-0.0002362185385532123,-1.1919679696470952e-12,True
proser,placeholder,validation,8568,9,9,-0.0003082201945751317,-1.1919679696470952e-12,True
proser,placeholder,validation,15401,9,9,-0.0002771245220918178,-1.1919679696470952e-12,True
proser,placeholder,validation,12729,9,9,-0.0002699674493566867,-1.1919679696470952e-12,True
proser,placeholder,validation,26620,9,9,-0.0002452618546669172,-1.1919679696470952e-12,True
proser,placeholder,validation,5884,9,9,-0.00018943691335560064,-1.1919679696470952e-12,True
proser,placeholder,validation,46723,9,9,-0.00035450255201610603,-1.1919679696470952e-12,True
proser,placeholder,validation,29431,9,9,-0.00028495299204277236,-1.1919679696470952e-12,True
proser,placeholder,validation,26597,9,9,-0.00025801089879379235,-1.1919679696470952e-12,True
proser,placeholder,validation,44710,9,9,-0.0002696446509557332,-1.1919679696470952e-12,True
proser,placeholder,validation,26681,9,9,-0.00025100137271448497,-1.1919679696470952e-12,True
proser,placeholder,validation,46833,9,9,-0.0003054502026700323,-1.1919679696470952e-12,True
proser,placeholder,validation,8632,9,9,-0.00027349835853657245,-1.1919679696470952e-12,True
proser,placeholder,validation,19355,9,9,-0.0002268150562506066,-1.1919679696470952e-12,True
proser,placeholder,validation,23841,9,9,-0.00019333718696452895,-1.1919679696470952e-12,True
proser,placeholder,validation,2129,9,9,-0.00023085793012909972,-1.1919679696470952e-12,True
proser,placeholder,validation,45993,9,9,-0.00036914194618968554,-1.1919679696470952e-12,True
proser,placeholder,validation,17544,9,9,-0.00030606722936633857,-1.1919679696470952e-12,True
proser,placeholder,validation,42406,9,9,-0.0002036063126813481,-1.1919679696470952e-12,True
proser,placeholder,validation,47101,9,9,-0.0003060250449128249,-1.1919679696470952e-12,True
proser,placeholder,validation,31869,9,9,-0.0003139638856591437,-1.1919679696470952e-12,True
proser,placeholder,validation,29228,9,9,-0.000224254547610922,-1.1919679696470952e-12,True
proser,placeholder,validation,47013,9,9,-0.000255559784466855,-1.1919679696470952e-12,True
proser,placeholder,validation,18846,9,9,-0.00039850306050497053,-1.1919679696470952e-12,True
proser,placeholder,validation,19377,9,9,-0.00026573760477381636,-1.1919679696470952e-12,True
proser,placeholder,validation,46327,9,9,-0.00027834068195609074,-1.1919679696470952e-12,True
proser,placeholder,validation,18947,9,9,-0.0001869540964879457,-1.1919679696470952e-12,True
proser,placeholder,validation,46965,9,9,-0.0003104920280100204,-1.1919679696470952e-12,True
proser,placeholder,validation,1378,9,9,-0.0002715035378944297,-1.1919679696470952e-12,True
proser,placeholder,validation,42875,9,9,-0.000227119689691746,-1.1919679696470952e-12,True
proser,placeholder,validation,1773,9,9,-0.00021171789815069286,-1.1919679696470952e-12,True
proser,placeholder,validation,10698,9,9,-0.000304870442720484,-1.1919679696470952e-12,True
proser,placeholder,validation,35943,9,9,-0.00025712266362613867,-1.1919679696470952e-12,True
proser,placeholder,validation,22160,9,9,-0.0002826704890015186,-1.1919679696470952e-12,True
proser,placeholder,validation,13017,9,9,-0.00021496661012405938,-1.1919679696470952e-12,True
proser,placeholder,validation,41920,9,9,-0.00028084540271759717,-1.1919679696470952e-12,True
proser,placeholder,validation,27040,9,9,-0.00026151845585645206,-1.1919679696470952e-12,True
proser,placeholder,validation,44287,9,9,-0.00031963053932712593,-1.1919679696470952e-12,True
proser,placeholder,validation,31905,9,9,-0.00029878458951217157,-1.1919679696470952e-12,True
proser,placeholder,validation,45495,9,9,-0.00024221214557443305,-1.1919679696470952e-12,True
proser,placeholder,validation,39361,9,9,-0.00025953970213776767,-1.1919679696470952e-12,True
proser,placeholder,validation,3887,9,9,-0.00023905614345826054,-1.1919679696470952e-12,True
proser,placeholder,validation,40265,9,9,-0.0003349956802582016,-1.1919679696470952e-12,True
proser,placeholder,validation,1028,9,9,-0.000220793712106232,-1.1919679696470952e-12,True
proser,placeholder,validation,24114,9,9,-0.00026615472978765153,-1.1919679696470952e-12,True
proser,placeholder,validation,13381,9,9,-0.00015374240188009702,-1.1919679696470952e-12,True
proser,placeholder,validation,3774,9,9,-0.0002982965104025431,-1.1919679696470952e-12,True
proser,placeholder,validation,47299,9,9,-0.00028765706668335,-1.1919679696470952e-12,True
proser,placeholder,validation,40072,9,9,-0.00027852768994332533,-1.1919679696470952e-12,True
proser,placeholder,validation,39084,9,9,-0.00020957458438311538,-1.1919679696470952e-12,True
proser,placeholder,validation,13255,9,9,-0.0002455030580020279,-1.1919679696470952e-12,True
proser,placeholder,validation,47007,9,9,-0.0003271741108234194,-1.1919679696470952e-12,True
proser,placeholder,validation,2218,9,9,-0.00028324207242906574,-1.1919679696470952e-12,True
proser,placeholder,validation,28988,9,9,-0.0001894631835272359,-1.1919679696470952e-12,True
proser,placeholder,validation,35706,9,9,-0.0004091187895356452,-1.1919679696470952e-12,True
proser,placeholder,validation,7645,9,9,-2.180313877443718e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,22016,9,9,-0.0003245700471248558,-1.1919679696470952e-12,True
proser,placeholder,validation,36401,9,9,-0.00012140713449552976,-1.1919679696470952e-12,True
proser,placeholder,validation,37552,9,9,-0.0002945103937049137,-1.1919679696470952e-12,True
proser,placeholder,validation,26050,9,9,-0.0003400142488273611,-1.1919679696470952e-12,True
proser,placeholder,validation,5164,9,9,-0.00021032430828696325,-1.1919679696470952e-12,True
proser,placeholder,validation,34572,9,9,-0.0002585946133619593,-1.1919679696470952e-12,True
proser,placeholder,validation,45920,9,9,-0.0002824387764554237,-1.1919679696470952e-12,True
proser,placeholder,validation,32902,9,9,-0.0003471578832360822,-1.1919679696470952e-12,True
proser,placeholder,validation,20974,9,1,-6.664623246646628e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,46959,9,9,-0.00023002300254042207,-1.1919679696470952e-12,True
proser,placeholder,validation,17579,9,9,-0.00019752830314877234,-1.1919679696470952e-12,True
proser,placeholder,validation,39917,9,9,-0.00029455880137230217,-1.1919679696470952e-12,True
proser,placeholder,validation,36967,9,9,-0.00024437805328229867,-1.1919679696470952e-12,True
proser,placeholder,validation,8089,9,9,-0.00029379752179947705,-1.1919679696470952e-12,True
proser,placeholder,validation,7854,9,9,-0.00029472272988161075,-1.1919679696470952e-12,True
proser,placeholder,validation,43311,9,9,-0.00032269030569169466,-1.1919679696470952e-12,True
proser,placeholder,validation,26373,9,9,-0.00023102445101065572,-1.1919679696470952e-12,True
proser,placeholder,validation,7652,9,9,-0.0002893717907075932,-1.1919679696470952e-12,True
proser,placeholder,validation,31962,9,9,-0.00036116794059223856,-1.1919679696470952e-12,True
proser,placeholder,validation,3672,9,9,-0.0002461123309538821,-1.1919679696470952e-12,True
proser,placeholder,validation,40699,9,9,-0.0002784206543560708,-1.1919679696470952e-12,True
proser,placeholder,validation,19876,9,9,-0.00025947457820391095,-1.1919679696470952e-12,True
proser,placeholder,validation,23701,9,9,-0.00024525311193426824,-1.1919679696470952e-12,True
proser,placeholder,validation,16614,9,9,-0.00021943848976652136,-1.1919679696470952e-12,True
proser,placeholder,validation,26506,9,9,-0.00022342146825637954,-1.1919679696470952e-12,True
proser,placeholder,validation,41348,9,9,-0.00035671779140394877,-1.1919679696470952e-12,True
proser,placeholder,validation,21714,9,9,-0.0001161583141888467,-1.1919679696470952e-12,True
proser,placeholder,validation,22989,9,9,-0.00011079454676143907,-1.1919679696470952e-12,True
proser,placeholder,validation,42672,9,9,-0.00021192225287028355,-1.1919679696470952e-12,True
proser,placeholder,validation,21866,9,9,-0.0001613855524969926,-1.1919679696470952e-12,True
proser,placeholder,validation,48431,9,9,-0.0003596602387739428,-1.1919679696470952e-12,True
